timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,pos_itow,s_variance_m_s,c_variance_rad,fix_quality,sAcc,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
49184871,0,298046460,1065394320,265360,226782,29742399,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.07,0.0,0.0,0.07,0.0,-49184871,6,1,15
49381947,0,298046460,1065394320,265360,226782,29742599,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.049999997,0.0,0.0,-0.049999997,0.0,-49381947,6,1,15
49598531,0,298046460,1065394319,265362,226784,29742799,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.03,0.02,0.0,-0.03,0.0,-49598531,6,1,15
49794123,0,298046460,1065394319,265365,226787,29742999,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.049999997,0.0,-0.03,-0.04,0.0,-49794123,6,1,15
49989288,0,298046460,1065394320,265362,226783,29743199,0.0,0.0,0,0,0.008,0.006,0.79999995,1.3399999,0,0,0.02,0.0,-0.01,-0.01,0.0,-49989288,6,1,15
50181942,0,298046460,1065394320,265362,226784,29743399,0.0,0.0,0,0,0.008,0.006,0.79999995,1.3399999,0,0,0.02,0.01,0.01,0.02,0.0,-50181942,6,1,15
50377774,0,298046460,1065394320,265360,226782,29743599,0.0,0.0,0,0,0.008,0.006,0.79999995,1.3399999,0,0,0.04,0.0,-0.01,0.04,0.0,-50377774,6,1,15
50592877,0,298046460,1065394320,265360,226782,29743799,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.03,0.01,0.0,-0.03,0.0,-50592877,6,1,15
50788935,0,298046460,1065394320,265359,226781,29743999,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.03,0.01,0.01,0.03,0.0,-50788935,6,1,15
50988641,0,298046460,1065394320,265360,226782,29744199,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.01,0.0,-0.01,0.0,0.0,-50988641,6,1,15
51182134,0,298046460,1065394320,265361,226783,29744399,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.04,-0.02,0.0,-0.04,0.0,-51182134,6,1,15
51400603,0,298046460,1065394320,265361,226783,29744599,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.02,0.02,0.01,0.0,0.0,-51400603,6,1,15
51596671,0,298046460,1065394320,265360,226782,29744799,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.049999997,0.0,0.0,0.049999997,0.0,-51596671,6,1,15
51792605,0,298046460,1065394320,265362,226784,29744999,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.02,0.0,-0.02,-0.01,0.0,-51792605,6,1,15
51988660,0,298046460,1065394320,265365,226787,29745199,0.0,0.0,0,0,0.008,0.006,0.79999995,1.3399999,0,0,0.03,0.0,0.01,0.03,0.0,-51988660,6,1,15
52202141,0,298046460,1065394320,265369,226791,29745399,0.0,0.0,0,0,0.008,0.006,0.79999995,1.3399999,0,0,0.04,0.02,0.0,0.04,0.0,-52202141,6,1,15
52378008,0,298046460,1065394320,265372,226794,29745599,0.0,0.0,0,0,0.008,0.006,0.79999995,1.3399999,0,0,0.03,0.0,0.0,0.02,0.0,-52378008,6,1,15
52594171,0,298046460,1065394320,265373,226794,29745799,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.049999997,0.0,0.01,-0.04,0.0,-52594171,6,1,15
52789810,0,298046460,1065394319,265370,226792,29745999,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.01,0.0,0.0,0.0,0.0,-52789810,6,1,15
52982981,0,298046460,1065394319,265367,226788,29746199,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.01,0.0,-0.01,0.0,0.0,-52982981,6,1,15
